Querylength,domain_token_count,path_token_count,domainlength,pathLength,NumberofDotsinURL,URL_DigitCount,URL_Letter_Count,spcharUrl
11,4,5,17,32,3,2,39,3
0,2,7,17,34,2,0,44,0
99,3,3,20,109,3,6,107,18
0,3,7,37,46,3,6,69,3
0,2,11,14,67,2,6,64,4
0,3,9,21,70,2,2,79,3
0,3,6,21,27,2,10,31,1
0,2,2,25,1,1,0,24,0
0,3,4,16,35,3,4,42,0
0,2,4,18,20,1,0,34,1
0,2,5,8,34,1,12,25,0
0,4,3,14,24,4,14,23,1
0,2,2,15,15,2,0,28,0
21,3,2,12,24,2,0,34,5
0,2,12,11,70,1,6,63,8
0,2,3,13,15,2,2,23,0
0,2,12,14,70,2,10,62,7
166,2,3,23,176,2,7,170,25
0,3,5,16,37,2,9,38,1
0,2,1,10,9,1,0,18,0
0,4,3,20,24,3,22,17,0
0,3,2,26,1,2,0,24,0
0,2,10,12,43,2,1,44,8
0,3,5,13,30,3,6,35,3
18,3,5,18,49,3,3,59,5
0,3,4,12,20,3,0,27,1
0,3,2,14,8,2,0,19,0
0,3,2,14,6,2,5,12,0
0,3,17,26,80,2,8,80,12
0,2,2,12,12,1,0,27,1
0,3,14,21,71,2,8,69,8
0,2,6,15,34,2,0,43,3
78,2,3,12,89,2,16,72,10
0,4,7,17,32,3,7,37,6
0,2,2,13,7,1,2,16,0
44,3,3,11,54,4,0,58,8
0,2,12,11,66,1,10,59,12
0,2,1,10,12,1,0,21,0
25,2,3,9,35,2,3,38,6
0,2,4,15,63,2,13,61,5
0,2,2,14,1,1,0,13,0
0,2,12,8,262,1,95,95,82
0,2,17,10,93,2,11,79,15
0,2,3,8,25,1,0,30,0
31,4,5,24,47,4,8,50,8
0,13,3,143,16,11,25,120,3
0,4,3,17,11,3,7,16,0
72,3,3,19,91,3,12,78,17
0,3,2,15,9,3,0,21,0
11,3,4,20,30,2,2,42,3
85,4,3,17,95,3,9,90,15
0,3,5,14,27,3,0,35,1
0,2,9,10,52,1,16,37,7
45,6,8,30,72,7,25,61,5
0,4,4,32,29,3,0,55,1
0,7,2,32,37,2,24,43,5
73,2,4,12,130,11,42,88,5
66,4,3,19,76,4,3,81,12
0,3,8,26,51,3,6,62,4
0,3,2,14,12,2,4,19,0
0,2,12,18,63,1,6,63,8
0,2,5,9,34,2,0,38,2
0,3,3,13,22,3,0,31,1
0,2,9,10,46,1,6,41,6
0,2,5,20,20,1,2,33,3
0,2,1,11,0,1,0,10,0
61,3,3,14,71,3,11,62,12
0,13,3,140,42,7,76,92,6
0,2,3,13,19,2,3,26,0
0,3,4,23,21,3,0,39,1
0,2,10,7,56,1,21,32,5
0,2,5,17,24,1,6,30,1
0,3,9,17,52,3,10,49,4
13,4,5,28,41,3,6,55,4
0,3,3,16,22,3,1,33,0
0,3,3,12,19,2,0,27,0
0,2,6,12,41,1,0,47,3
14,2,6,19,42,2,0,58,5
102,2,3,11,112,2,10,101,15
0,2,1,21,7,1,0,26,1
0,3,2,14,10,2,0,21,1
7,3,2,17,9,3,0,21,2
0,2,13,10,76,2,15,62,12
0,2,2,9,82,1,33,33,28
0,2,12,11,72,2,11,64,10
0,4,4,19,18,4,15,15,1
0,3,2,30,1,2,0,28,0
6,3,7,14,45,3,33,22,2
0,2,17,13,72,9,8,64,6
13,2,2,11,19,1,0,27,2
13,4,4,19,30,3,2,44,4
0,4,4,24,17,3,0,35,1
0,2,5,19,25,2,4,35,1
75,5,3,30,85,3,5,95,17
0,2,3,12,14,2,0,23,1
0,2,13,12,93,1,12,80,10
0,3,3,21,24,2,0,41,2
0,2,8,11,54,2,14,43,0
0,3,2,26,1,2,0,24,0
0,2,1,21,0,1,0,20,0
0,4,2,19,6,4,15,9,2
230,4,4,36,247,3,29,246,9
0,3,5,15,42,3,0,51,0
0,3,2,20,1,1,0,18,1
0,2,1,35,0,1,0,34,0
121,2,3,9,131,2,23,95,25
5,2,4,8,19,2,3,19,2
0,2,2,8,1,1,0,7,0
43,3,15,15,127,3,4,119,19
7,3,3,22,17,3,0,38,3
97,3,3,14,107,5,5,100,16
0,3,2,20,14,2,1,30,1
0,2,14,16,74,2,4,72,10
96,2,3,9,106,2,3,97,18
0,3,2,18,14,2,0,29,0
0,2,10,15,64,1,20,53,1
0,3,10,19,69,2,0,81,6
105,3,3,17,115,5,5,110,17
0,3,8,19,57,1,19,48,2
0,3,9,19,46,2,17,38,6
0,3,2,30,1,2,0,28,0
0,2,6,15,39,2,0,48,1
10,2,6,13,41,2,3,44,4
0,2,6,7,27,1,4,24,0
0,4,3,22,17,3,3,35,1
0,2,2,11,12,1,6,15,0
0,2,9,14,60,1,4,65,7
0,2,6,12,44,1,6,44,2
0,2,10,10,63,3,10,53,4
0,2,3,16,17,1,7,23,0
0,3,4,18,35,3,4,48,1
0,2,9,14,37,2,5,37,6
0,2,4,12,24,1,0,32,1
0,3,6,23,46,2,2,64,4
60,3,4,20,80,3,7,82,12
4,2,4,13,18,2,1,29,4
0,2,10,18,50,2,14,44,5
0,4,2,14,11,3,11,14,1
45,7,8,33,72,8,24,64,5
0,3,4,22,24,3,1,40,1
0,2,2,12,14,2,0,24,0
0,2,2,9,46,1,21,21,16
0,2,7,15,37,2,2,43,2
0,2,2,18,1,1,0,17,0
63,2,3,9,73,2,17,57,11
0,4,4,26,27,2,13,34,3
0,6,2,23,12,4,0,29,1
0,2,4,23,25,1,1,43,0
0,3,4,12,23,2,2,28,1
0,3,2,16,1,2,0,14,0
0,2,6,8,32,1,1,33,2
0,2,4,10,30,1,10,26,0
0,3,8,19,70,3,24,60,1
0,3,5,16,45,2,10,50,2
0,2,7,21,44,1,0,58,5
0,2,2,18,1,1,0,17,0
0,4,2,26,9,1,2,33,3
25,3,8,19,65,4,3,73,5
0,4,6,20,36,4,0,48,2
0,3,3,26,15,3,0,37,0
0,4,3,20,11,3,0,26,0
0,2,3,12,18,3,0,27,0
0,4,3,20,47,3,23,44,2
0,2,2,16,1,1,0,15,0
0,4,2,28,1,2,0,25,1
0,3,4,20,38,2,0,51,5
60,3,5,20,88,3,20,83,5
0,3,6,16,25,3,0,34,1
0,2,2,20,1,1,0,19,0
0,3,4,23,18,3,9,27,0
0,2,3,12,13,1,7,15,0
0,2,8,13,45,2,0,55,1
0,3,7,21,44,4,0,61,1
0,2,4,8,30,1,6,28,2
0,2,15,15,66,2,3,67,14
0,5,1,33,0,1,0,29,3
265,7,5,45,299,3,46,271,20
0,2,8,18,43,1,8,45,3
0,2,1,14,0,1,0,13,0
33,3,5,15,53,3,7,53,8
0,2,2,19,1,1,0,18,0
0,2,3,10,19,2,0,26,0
0,2,2,15,13,1,0,26,0
47,3,4,15,84,7,2,77,6
13,2,2,11,19,1,1,25,3
0,2,2,13,12,2,0,23,0
0,3,3,20,19,3,0,39,1
0,3,1,18,0,2,0,16,0
0,2,5,15,29,2,4,35,0
0,3,2,18,11,2,0,26,0
0,3,5,16,26,2,0,36,3
13,2,2,11,19,1,1,24,4
0,2,2,26,1,1,0,25,0
9,3,4,13,26,3,4,32,5
0,3,6,35,38,2,6,60,4
13,2,2,11,19,1,4,22,3
0,4,3,20,47,3,20,47,2
0,3,11,20,74,3,0,82,4
43,4,6,18,71,4,5,73,11
0,3,3,9,25,3,1,29,0
0,3,7,23,35,3,6,44,3
0,2,7,15,33,3,0,45,2
10,3,3,11,21,2,7,20,2
0,4,3,20,19,3,5,34,2
0,2,2,28,1,1,0,27,0
0,2,1,18,0,1,0,17,0
0,3,3,19,19,3,3,31,0
0,2,11,14,51,2,6,48,6
0,3,2,24,1,2,0,22,0
0,2,5,14,26,1,1,34,3
0,3,2,15,11,3,0,23,0
0,2,17,14,115,2,13,99,15
0,2,8,18,63,1,7,66,2
0,3,2,33,1,2,0,31,0
0,3,3,21,12,2,3,30,2
0,4,2,20,6,4,16,9,2
0,2,2,17,1,1,0,16,0
0,3,3,13,8,2,0,17,0
0,5,3,26,45,3,21,45,7
0,2,2,9,15,1,0,22,0
8,2,5,16,32,2,1,41,2
0,3,6,13,23,2,0,29,2
145,4,3,36,155,4,26,139,21
0,2,1,13,0,1,0,12,0
0,3,5,16,23,3,0,33,2
181,2,2,11,186,2,50,105,46
0,2,6,10,43,1,8,39,3
0,3,4,16,24,2,0,35,2
18,3,5,14,45,3,6,48,5
0,3,3,27,22,2,0,45,1
0,3,3,20,14,2,0,30,1
0,3,2,16,18,3,0,31,0
0,3,1,16,7,2,0,25,1
0,3,6,19,36,4,0,52,1
0,3,3,25,19,2,0,40,1
91,4,4,22,108,4,4,109,17
0,2,12,11,88,1,10,80,12
0,2,2,21,1,1,0,20,0
0,3,3,22,19,3,10,27,0
0,2,6,12,24,1,6,24,1
61,7,5,33,81,9,1,89,11
0,2,7,11,29,2,3,30,2
0,2,2,23,10,2,5,26,0
37,1,7,5,103,5,1,91,12
0,2,5,11,25,1,0,31,1
0,3,2,16,1,2,3,11,0
0,2,4,13,19,2,4,24,0
0,3,2,14,12,2,4,19,0
0,2,4,32,18,2,0,50,1
0,2,3,8,15,1,7,13,0
0,2,8,11,59,1,5,57,4
13,2,2,11,19,1,3,24,2
0,2,2,24,11,2,0,33,0
0,3,4,19,19,3,1,32,1
0,2,5,19,18,2,0,32,3
185,4,11,32,244,3,56,196,23
0,2,1,11,7,1,1,16,0
0,2,2,13,23,1,7,27,0
0,2,3,9,86,1,26,44,27
0,4,2,21,1,2,0,18,1
0,2,4,16,27,2,0,39,1
0,3,8,22,51,3,8,56,3
14,3,7,17,49,2,0,61,7
0,4,5,17,36,3,0,46,1
0,2,6,14,26,1,0,34,2
0,3,4,21,24,3,0,40,1
0,10,5,77,80,9,55,89,0
0,4,2,19,6,4,15,9,2
0,2,2,17,13,1,0,28,0
0,2,23,15,106,1,8,94,19
0,2,2,25,1,1,0,24,0
0,2,2,15,1,1,0,14,0
32,2,3,13,42,5,2,43,3
0,19,3,200,40,14,70,150,4
0,3,7,14,46,2,0,51,4
0,3,1,21,0,2,0,19,0
28,2,5,14,53,3,0,64,4
0,2,15,15,66,1,10,56,10
0,2,6,10,29,1,0,33,4
52,4,3,28,62,3,4,77,11
0,2,3,12,18,1,0,27,1
0,2,2,15,23,1,2,33,1
0,2,7,14,36,2,0,43,2
0,2,4,10,19,2,3,22,2
0,2,2,16,8,1,3,19,0
0,2,10,15,63,1,7,61,2
0,2,3,11,14,1,7,15,2
92,4,3,28,102,3,6,109,17
0,2,2,14,15,1,1,26,0
0,2,16,14,84,2,11,75,10
0,2,1,18,0,1,0,17,0
0,2,2,18,1,1,0,17,0
0,2,5,12,44,1,15,36,2
0,2,9,14,54,1,8,51,5
0,6,1,44,0,1,0,39,4
8,2,4,14,27,2,5,31,2
0,2,7,19,52,2,7,57,3
56,2,3,17,66,2,3,72,11
0,2,1,19,0,1,0,18,0
0,2,4,20,22,2,0,42,2
0,2,2,17,1,1,0,16,0
0,2,12,12,76,1,7,69,8
81,2,4,10,101,2,12,82,19
0,4,2,13,9,3,11,11,1
0,2,6,10,38,1,5,37,3
51,2,3,8,61,2,3,59,10
0,4,5,18,20,4,0,31,1
0,3,3,17,11,4,2,22,0
0,3,5,25,32,3,2,49,2
0,2,8,14,62,2,0,68,4
0,2,6,7,141,1,48,59,42
0,2,8,28,38,2,13,45,5
0,2,1,30,0,1,0,29,0
0,2,5,10,33,1,0,38,1
0,2,2,26,12,2,0,36,0
0,2,9,15,42,1,1,47,7
75,2,3,27,85,2,4,96,15
0,4,3,20,21,3,4,37,2
0,2,6,15,30,1,0,39,5
0,2,2,21,1,1,0,20,0
0,3,8,16,41,1,4,44,2
0,2,9,15,41,2,0,47,4
0,2,2,15,1,1,0,14,0
0,2,2,10,12,1,0,20,0
0,2,6,14,29,1,1,36,0
0,13,5,130,32,7,60,86,8
0,3,3,15,19,2,0,30,0
10,2,3,17,13,1,2,23,3
0,2,7,9,55,2,4,53,0
0,2,3,13,19,2,4,25,0
0,4,1,24,8,3,0,33,1
37,4,3,24,48,3,3,62,9
0,2,2,9,64,1,24,30,22
0,2,7,7,135,2,53,50,39
0,3,2,28,1,2,0,26,0
0,2,2,15,9,1,0,22,0
0,2,2,11,9,1,0,18,0
0,4,3,15,14,4,12,16,1
11,2,3,10,21,2,0,27,2
0,2,5,17,32,1,4,40,1
93,3,3,11,103,4,5,93,17
0,3,5,17,33,3,0,44,0
43,4,9,21,88,3,3,92,13
0,3,4,27,19,3,0,41,0
0,2,2,15,12,2,0,25,0
0,2,18,11,101,2,0,94,14
0,2,2,13,20,2,0,31,0
0,2,6,12,45,1,15,36,3
0,3,4,17,31,3,1,42,0
128,2,3,9,138,2,6,124,20
0,2,1,19,0,1,0,18,0
0,2,16,7,91,1,5,81,14
0,2,1,11,12,1,0,22,0
41,3,3,13,51,3,2,53,6
0,3,2,28,1,2,0,26,0
14,3,2,15,18,2,0,29,2
45,4,3,21,55,4,2,67,8
0,4,3,20,46,3,19,47,2
0,2,8,10,54,1,12,44,5
0,4,5,20,38,2,0,51,2
48,3,3,14,76,6,2,67,8
0,2,8,14,31,2,6,31,4
0,2,2,12,12,1,3,24,1
0,2,9,16,65,1,4,68,5
0,2,2,14,1,1,0,13,0
0,2,1,10,14,1,0,23,0
0,3,13,13,72,3,26,46,12
0,3,6,21,31,2,0,45,4
0,3,1,21,0,1,0,19,1
0,4,5,23,50,3,4,62,2
0,7,5,33,24,7,0,47,1
0,2,4,15,43,2,0,54,0
0,4,5,20,30,2,3,44,5
0,2,1,10,22,1,0,31,0
0,4,7,20,39,2,0,54,7
0,3,6,13,39,3,14,31,0
0,3,2,17,8,2,0,22,0
0,3,3,21,25,3,0,46,1
0,3,3,14,21,1,0,35,4
47,3,3,18,57,3,4,63,10
0,3,2,14,12,2,4,19,0
11,2,6,16,36,2,7,38,4
0,4,5,25,18,4,0,40,3
0,4,6,25,37,4,0,54,0
0,2,5,18,28,2,0,41,3
0,3,2,15,11,3,0,23,0
0,2,4,12,23,1,0,31,0
0,2,6,12,47,1,0,53,3
60,3,3,16,70,3,4,72,12
0,4,1,14,7,3,11,11,1
0,4,2,13,12,3,12,13,1
26,2,4,14,41,2,4,44,4
35,2,3,19,45,2,2,53,7
0,2,5,16,27,1,6,32,2
0,3,5,16,24,2,0,34,2
0,2,2,12,6,1,2,14,0
75,3,3,15,85,3,6,82,14
111,4,3,21,121,3,6,118,20
0,2,4,12,34,1,10,32,1
0,3,5,22,27,3,0,43,0
0,3,5,17,38,2,5,39,8
14,3,9,23,79,2,5,90,7
0,2,9,11,40,1,0,42,7
0,2,13,12,71,1,0,70,11
47,2,3,11,57,2,4,57,10
88,3,6,8,109,3,16,81,14
0,3,5,24,24,3,6,36,1
0,2,5,12,40,1,15,32,2
0,2,3,14,25,2,0,39,2
0,3,2,10,1,2,0,8,0
66,2,4,12,123,8,30,96,5
79,3,3,19,89,3,19,73,18
0,3,4,15,24,3,0,34,0
0,2,2,17,1,1,0,16,0
0,3,3,19,20,2,0,35,0
0,2,5,21,24,1,0,40,3
47,3,3,16,57,3,4,61,10
291,7,5,45,325,3,56,284,22
0,2,11,11,65,1,8,57,8
73,2,2,14,74,2,12,65,7
0,2,2,6,7,1,1,10,1
0,2,3,26,13,2,0,36,1
0,2,2,9,82,1,29,37,28
46,4,3,20,56,3,3,64,11
0,2,2,16,13,1,2,25,0
0,2,5,13,31,2,2,37,0
0,3,1,35,18,2,1,49,1
0,5,19,33,159,3,20,145,19
5,3,5,13,26,3,2,34,5
0,2,4,18,28,1,0,42,1
0,3,2,14,12,2,4,19,0
8,2,4,8,32,2,5,30,2
0,4,2,25,3,2,0,28,2
0,2,3,22,15,2,9,25,0
0,4,5,21,26,3,0,44,4
0,2,1,15,0,1,0,14,0
0,2,2,9,82,1,33,33,28
0,4,1,18,0,1,0,15,2
13,2,2,11,19,1,0,27,2
0,2,9,11,38,2,5,35,3
0,2,3,9,29,1,2,32,1
0,3,3,21,16,3,0,37,2
68,4,3,24,78,4,16,79,8
8,2,4,23,30,2,2,46,2
0,3,3,17,19,4,2,34,1
0,2,2,14,1,1,0,13,0
26,4,5,24,42,4,6,48,7
47,4,3,19,57,3,3,64,11
128,2,2,11,132,2,28,99,19
0,2,5,16,28,1,7,32,3
0,2,9,19,52,3,6,56,3
28,2,3,12,49,2,1,52,6
48,3,4,21,60,3,5,67,10
0,3,1,16,0,1,0,14,1
0,4,2,14,12,3,11,15,1
0,2,4,12,34,2,17,30,2
0,2,2,9,12,2,0,19,0
0,2,2,11,11,2,0,20,0
0,2,22,13,100,2,6,89,19
0,2,4,17,27,2,0,40,1
0,2,14,13,76,1,6,73,12
0,2,1,11,11,1,5,16,0
0,2,1,10,10,1,0,19,0
8,2,4,14,27,2,5,31,2
0,2,15,8,81,1,6,72,12
0,3,2,28,1,2,3,23,0
0,2,11,10,66,1,0,65,9
0,2,2,10,12,1,10,10,1
0,2,2,14,9,2,5,16,0
10,2,3,19,21,2,5,31,2
0,3,3,13,18,2,0,27,1
0,2,5,12,29,2,1,35,1
0,3,6,19,34,2,0,46,0
0,2,1,12,0,1,0,11,0
0,20,5,223,58,18,71,187,1
0,2,3,12,20,2,3,31,1
0,2,15,6,79,1,8,66,13
0,3,7,21,35,2,4,44,5
0,3,5,11,32,2,1,36,1
0,3,4,18,20,3,3,30,1
106,2,3,12,116,4,8,104,17
29,2,3,10,42,2,8,37,5
0,2,2,7,1,1,0,6,0
0,3,5,15,37,3,0,46,1
0,2,5,14,33,1,0,42,3
0,3,7,25,24,2,3,38,4
0,2,2,14,1,1,0,13,0
0,4,2,23,9,3,0,27,1
9,2,4,14,59,1,11,54,5
0,3,3,17,17,3,2,27,1
96,3,3,20,106,3,7,99,17
0,3,6,15,33,2,7,32,3
0,2,3,12,21,2,0,30,1
0,2,2,17,9,1,0,24,0
23,3,5,13,62,3,5,65,5
0,3,2,16,10,3,0,23,0
0,4,3,12,23,4,10,24,1
0,3,2,14,10,2,2,19,0
55,3,3,14,65,3,4,65,12
28,4,5,19,67,2,3,75,10
0,2,19,8,94,1,1,86,17
0,3,6,29,41,3,6,57,2
0,3,4,28,27,3,0,54,2
108,2,3,11,118,4,8,105,17
0,2,2,18,1,1,0,17,0
0,2,4,12,21,1,0,29,0
0,2,4,17,40,1,21,36,1
0,2,7,10,47,1,7,43,4
58,3,2,32,79,2,63,44,2
0,2,2,29,1,1,0,28,0
0,3,2,38,1,2,0,36,0
0,3,2,15,9,3,0,25,1
0,3,2,31,1,2,0,29,0
0,2,5,11,69,2,4,71,1
0,2,6,8,42,2,0,44,2
0,5,4,30,25,5,0,48,1
0,3,5,15,34,2,0,43,2
0,3,6,13,38,2,11,33,0
0,2,1,6,7,1,0,12,0
45,3,5,21,77,3,4,83,11
90,2,4,13,100,2,20,68,27
0,2,5,18,62,1,36,43,1
13,2,2,11,19,1,1,26,2
0,3,3,16,18,2,0,30,1
0,2,5,18,34,1,0,47,1
0,3,5,23,30,3,6,41,1
0,2,14,8,68,1,2,64,12
0,4,2,30,1,3,0,31,1
55,2,3,16,65,2,4,68,12
0,2,2,13,1,1,0,12,0
5,4,11,20,79,3,2,83,8
0,2,5,9,22,1,3,23,2
0,2,8,16,50,2,2,56,5
0,2,10,17,48,4,0,55,2
90,3,3,15,100,3,7,95,15
0,4,2,20,6,4,16,9,2
0,2,2,9,73,1,27,33,25
0,3,1,16,0,2,1,13,0
0,2,7,11,55,2,0,59,5
60,3,3,16,70,3,4,72,12
7,3,3,17,17,3,0,33,3
0,2,14,10,85,1,5,80,11
0,2,9,19,54,2,10,58,5
90,4,3,20,100,3,10,93,19
0,3,7,24,39,2,4,55,5
0,2,12,11,74,2,6,67,8
0,2,6,14,31,1,7,32,3
0,3,6,17,33,3,6,37,2
0,3,2,16,12,2,0,25,0
0,2,2,14,11,2,0,23,0
0,4,2,17,19,3,0,36,2
0,3,8,11,36,2,3,35,2
0,3,2,11,11,3,0,19,0
0,2,10,15,80,2,16,74,4
59,2,3,9,73,2,13,59,8
0,3,2,17,15,1,0,33,2
0,3,6,24,36,3,6,51,3
0,3,2,22,8,2,0,27,0
0,2,1,11,6,1,0,16,0
0,2,1,11,13,1,0,23,0
0,2,3,12,23,2,4,33,1
0,2,3,17,23,2,0,37,0
0,2,6,13,43,1,5,45,1
0,3,2,17,6,2,0,20,0
0,3,7,24,48,3,0,68,5
53,4,3,24,63,4,4,74,10
0,3,2,22,11,2,0,30,0
194,3,3,18,204,3,24,160,40
0,2,1,23,0,1,0,22,0
0,2,2,11,20,1,2,27,1
0,2,3,17,17,1,0,31,0
0,2,4,20,19,1,1,34,1
0,2,15,8,76,1,10,63,12
0,2,4,13,28,2,2,35,0
0,2,7,8,40,2,0,41,1
0,2,5,10,35,1,10,30,2
0,3,7,28,27,4,0,47,2
0,7,2,48,7,3,0,52,4
0,2,5,19,26,2,0,40,3
17,2,3,16,29,2,8,31,4
0,4,4,16,34,3,8,40,1
0,2,4,12,32,2,0,40,0
47,2,3,12,57,2,4,58,10
0,2,12,18,60,2,7,82,8
26,2,14,15,99,1,8,93,16
39,3,4,18,54,2,21,41,6
0,2,3,19,22,2,0,38,0
67,4,3,34,77,4,10,87,15
0,2,12,15,63,1,5,65,12
0,3,9,15,54,2,10,49,6
0,3,2,17,15,3,0,29,0
0,3,4,18,22,2,1,34,1
0,3,2,26,9,3,3,34,1
0,2,4,18,22,2,0,36,0
291,7,5,45,325,3,50,287,25
0,2,2,21,1,1,0,20,0
0,3,5,18,24,3,0,40,2
103,3,3,15,113,3,12,98,20
0,2,4,12,57,1,9,56,1
0,2,7,7,46,2,2,44,0
13,2,2,11,19,1,2,25,2
0,2,2,19,1,1,0,18,0
0,2,11,17,78,2,1,78,14
0,2,2,9,10,2,1,16,0
0,7,3,128,20,7,40,100,0
31,2,3,10,44,2,8,38,6
0,4,6,21,31,2,0,44,6
138,4,3,24,148,3,5,143,26
0,2,4,10,45,1,2,46,3
0,2,1,19,5,1,0,23,0
204,4,3,24,214,3,27,203,10
70,3,3,20,77,3,10,78,11
0,2,2,13,1,1,0,12,0
0,4,8,23,59,3,4,68,5
0,2,2,19,6,1,0,23,0
0,2,2,17,1,1,0,16,0
0,2,3,9,32,1,1,37,0
0,2,9,11,44,1,8,38,4
0,3,2,16,13,2,0,26,0
0,3,5,22,51,3,0,70,3
0,2,12,7,79,1,11,66,12
0,4,7,21,47,4,0,63,4
11,3,4,20,30,2,0,44,3
57,4,3,20,67,4,9,67,12
0,2,4,15,16,1,0,27,0
0,3,5,13,28,2,0,35,3
0,2,5,8,43,1,7,39,0
0,2,8,17,35,2,5,43,6
0,2,2,16,1,1,0,15,0
291,7,5,45,325,3,46,293,23
0,3,6,13,31,3,0,41,2
0,2,7,19,46,1,0,57,6
0,2,2,26,1,1,0,25,0
0,2,16,10,97,1,36,59,12
0,6,8,31,34,2,0,50,7
0,2,4,8,28,1,5,27,2
0,3,2,26,10,3,0,37,1
0,2,2,14,14,1,0,26,1
0,2,2,11,12,1,0,21,1
0,2,5,11,43,1,6,40,7
0,2,2,17,5,1,0,20,0
35,2,4,11,47,2,2,47,10
13,2,5,11,33,2,4,34,3
0,4,2,26,7,4,0,33,1
0,4,3,31,11,4,1,40,2
13,2,2,11,19,1,3,24,2
0,2,3,13,19,2,4,25,0
69,2,4,7,100,2,1,97,11
0,3,3,16,21,2,11,22,1
0,3,2,23,1,2,0,21,0
0,2,3,7,28,1,0,30,2
0,4,8,18,209,2,12,209,7
0,3,4,19,24,3,4,34,0
24,3,4,24,35,3,11,40,4
0,3,2,26,1,2,0,24,0
0,2,6,14,41,2,0,49,2
0,2,9,10,51,1,0,52,4
0,2,2,28,80,1,7,104,1
0,3,5,27,50,3,0,71,0
0,4,2,15,15,2,0,26,1
20,3,3,10,33,4,14,23,2
0,4,4,13,26,4,0,32,1
0,3,4,17,25,3,0,41,1
59,3,3,23,69,3,4,78,12
0,2,6,14,34,2,0,42,2
196,4,3,21,206,4,30,187,11
0,2,2,22,6,1,0,26,0
0,2,7,20,56,1,6,67,7
0,2,4,22,24,2,0,42,1
0,3,1,30,0,2,4,24,0
0,2,8,13,57,1,0,62,5
77,4,3,26,87,3,5,93,17
24,2,8,15,69,1,12,65,10
0,2,3,27,9,2,1,36,1
0,3,2,31,1,2,2,31,1
0,2,5,11,32,1,6,32,3
0,2,2,14,9,1,4,17,0
0,2,6,12,26,1,6,26,1
0,2,1,26,0,1,13,12,0
0,2,3,16,20,1,0,33,1
15,2,6,21,58,1,0,76,7
0,2,10,14,66,1,0,70,7
14,3,8,19,65,2,14,64,6
0,3,6,25,35,3,0,57,2
0,2,2,21,1,1,0,20,0
0,2,4,12,43,1,15,36,1
0,3,2,34,1,2,0,32,0
0,3,4,16,32,2,1,41,3
0,3,2,15,15,2,3,23,1
0,4,4,26,18,2,4,34,2
0,7,2,26,1,2,0,24,5
46,4,3,23,56,4,3,67,10
0,2,3,11,17,2,0,25,0
0,3,6,18,35,4,8,36,3
0,2,2,29,1,1,0,28,0
0,3,2,15,7,2,0,19,0
0,2,2,22,1,1,0,21,0
106,2,3,17,116,4,6,111,17
0,4,2,19,8,3,0,22,1
61,2,4,10,75,2,31,49,8
63,3,3,23,73,4,4,82,11
0,3,13,24,82,2,8,88,12
0,3,8,25,48,3,10,54,0
0,2,4,21,27,2,0,44,2
0,2,8,19,37,1,8,40,4
0,3,3,14,25,3,5,29,1
0,2,2,9,46,1,21,21,16
0,3,1,14,0,2,0,12,0
0,2,3,11,20,1,0,28,1
0,2,2,15,1,1,0,14,0
0,2,10,14,56,2,7,53,5
26,2,3,22,36,2,0,55,6
0,4,2,17,1,3,1,13,0
0,2,14,14,81,1,0,81,11
0,3,1,30,33,2,0,58,3
0,2,2,20,1,1,0,19,0
0,3,2,19,7,2,0,23,0
0,3,5,20,42,3,0,56,0
60,5,7,24,98,6,22,91,5
0,2,12,11,72,1,0,71,8
0,2,2,8,6,1,0,12,0
0,3,2,21,8,2,0,25,1
0,2,11,13,67,1,6,67,9
0,2,17,12,80,1,10,69,13
0,2,1,23,0,1,0,22,0
36,2,7,15,83,1,0,92,8
0,3,8,16,56,2,7,60,4
0,2,8,14,46,2,0,52,3
0,3,4,13,24,3,0,36,1
0,3,11,20,71,3,3,80,8
13,2,2,11,19,1,1,26,2
0,2,8,12,57,1,16,45,5
0,2,5,17,25,2,0,41,1
0,2,13,6,84,1,1,80,7
0,3,5,24,31,3,0,53,3
0,2,2,11,16,2,0,25,0
0,5,3,21,20,4,0,39,3
0,2,2,20,1,1,0,19,0
0,2,3,12,23,2,4,33,1
0,4,2,17,6,2,3,16,1
0,2,4,15,27,1,0,38,2
0,5,1,47,0,4,0,43,0
0,2,3,12,17,2,10,16,0
0,2,6,13,42,2,0,49,1
68,3,3,15,78,3,7,71,17
0,3,3,16,32,2,0,43,2
0,4,1,38,4,2,0,39,1
0,13,2,73,1,10,2,63,3
41,2,4,9,78,6,1,68,5
0,2,11,7,70,1,6,64,9
0,3,1,15,21,2,21,13,0
58,6,3,31,68,9,0,81,5
0,2,15,11,75,1,8,68,11
73,2,3,16,83,2,5,83,14
7,2,14,10,94,1,8,81,7
0,2,8,14,45,1,3,48,5
0,4,2,17,11,3,0,28,2
0,2,14,11,105,2,27,75,9
74,2,3,13,84,3,10,75,14
0,2,6,12,30,1,8,28,1
0,3,2,29,12,3,0,42,1
44,5,4,23,54,6,2,58,6
0,2,16,11,71,2,1,69,13
0,2,4,17,56,1,1,56,13
5,3,3,14,16,2,3,26,4
0,3,1,20,0,2,0,18,0
0,3,2,14,12,2,4,19,0
0,2,2,15,1,1,0,14,0
0,4,2,17,15,3,0,32,2
0,2,2,21,1,1,0,20,0
0,2,2,14,8,1,0,20,0
0,2,1,6,10,1,0,15,0
0,3,2,13,10,2,0,24,2
0,2,2,16,1,1,0,15,0
